"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0033268",165.643157575337,-1.22783821119368,0.517219177975546,0.000631975553539643,0.0241661121526514,"protein_coding","Obp44a"
"FBgn0033271",853.489871690545,-0.694152806357488,0.27087860531161,0.000712894778787996,0.0254041331594159,"protein_coding","CG8708"
"FBgn0033273",453.607510998577,1.29517685170497,0.472514292227626,0.000244128356557516,0.0153763041142403,"protein_coding","Gasz"
"FBgn0033275",17196.6647614245,-0.699233830029939,0.266353417672986,0.000592818658413244,0.0234655441225008,"protein_coding","CG14756"
"FBgn0033348",429.497687832272,0.631288643134213,0.357122612312312,0.00450044930173969,0.0627996369400921,"protein_coding","Spt"
"FBgn0033366",91.1109693626228,-0.646020053033447,0.333761093401014,0.0032718276484157,0.0545024221652253,"protein_coding","Ance-4"
"FBgn0033374",720.665761956519,1.36579006281325,0.714102464988142,0.00152958976802799,0.0407601464969635,"protein_coding","Boot"
"FBgn0033395",610.483976549405,1.09071034430302,0.297041161283116,1.30781774659824e-05,0.00204393230682639,"protein_coding","Cyp4p2"
"FBgn0033405",124.686334215928,-0.799283437005298,0.372928463987047,0.00157879628626939,0.0412220319135731,"protein_coding","CG13954"
"FBgn0033475",2134.47194170896,0.649771083327668,0.260976337382292,0.000957175159267982,0.0308933272598823,"protein_coding","CG12129"
"FBgn0033501",468.635735380209,-0.618303932097714,0.263835312916939,0.0014662139220234,0.0398024325234145,"protein_coding","CG12911"
"FBgn0033518",1431.03804730452,-0.622702419016277,0.201253828314848,0.00014447243548723,0.0113707082318726,"protein_coding","Prx2540-2"
"FBgn0033521",486.824297450813,1.50376273164039,0.276692647467604,3.17781500185354e-09,2.04501741883987e-06,"protein_coding","CG12896"
"FBgn0033526",2253.64374206137,0.646242067680929,0.294057736066145,0.00193403411508486,0.0438336973659375,"protein_coding","Caf1-105"
"FBgn0033540",923.409545706411,-0.631524436103472,0.178197581153906,3.67829509147785e-05,0.00462535037939859,"protein_coding","Elp2"
"FBgn0033549",478.711107421835,0.6638313439012,0.277363979581666,0.00119388799006674,0.0347370601365162,"protein_coding","mms4"
"FBgn0033569",955.322807655027,0.606886314927819,0.218562594759731,0.000459030627660051,0.020751219283475,"protein_coding","CG12942"
"FBgn0033631",1664.24436351692,1.03369216436012,0.350134468966067,0.000147998026275744,0.0114651252010923,"protein_coding","Sod3"
"FBgn0033635",1187.4454699271,0.754527451085489,0.316087669615251,0.000972500091398912,0.0310179329443268,"protein_coding","Prip"
"FBgn0033732",49.8481413236551,-0.842884989464156,0.411221942798485,0.00186205178951281,0.0436669572752308,"protein_coding","CG13157"
"FBgn0033757",3909.84399472066,0.807227902016964,0.437648005504545,0.00283903399680558,0.0514954825714491,"protein_coding","muskelin"
"FBgn0033773",282.229667937793,1.85439264001931,0.646592723683755,0.000138088980212887,0.0110269594418174,"protein_coding","Mos"
"FBgn0033781",476.850055599666,0.618362627504438,0.178034568519482,4.8373204727803e-05,0.00575220499698006,"protein_coding","CG13319"
"FBgn0033788",46.5436231324974,-2.69137995382418,1.02416072754814,0.000221004033282306,0.0146451127086417,"protein_coding","CG13323"
"FBgn0033826",68.1294971169015,-0.738934537107164,0.436728644648202,0.004037867108,0.0596528132318463,"protein_coding","CG4734"
"FBgn0033836",502.959729850321,1.30956754438638,0.312957861917147,1.44658270685526e-06,0.000385990605195036,"protein_coding","CG18278"
"FBgn0033848",65.0125331689485,-1.35623847322803,0.819195929223385,0.00232830330569198,0.0473407534164383,"protein_coding","CG13330"
"FBgn0033890",1414.77039023161,0.627569978843523,0.299953732518541,0.00253331359537646,0.0490083420732644,"protein_coding","Ctf4"
"FBgn0033928",220.394842760506,-0.621134229492685,0.371188642234851,0.00560360096315008,0.069583875751262,"protein_coding","Arc2"
"FBgn0033942",1713.83163198682,-0.84776370415076,0.480564386734872,0.00296677093356835,0.0520339244048195,"protein_coding","Cpr51A"
"FBgn0033979",924.272817818719,2.234873108723,0.947718851261199,0.000457832602605483,0.020751219283475,"protein_coding","Cyp6a19"
"FBgn0034005",48.963413531611,-1.20232845489918,0.49172485472937,0.000591689153277257,0.0234655441225008,"protein_coding","ItgaPS4"
"FBgn0034021",1953.96454884572,0.928169978318429,0.72508280153166,0.00501316363323623,0.0661274026471364,"protein_coding","CG8180"
"FBgn0034045",253.807986904981,-0.934820447902767,0.212921607169983,7.24461385810623e-07,0.000214205609750492,"protein_coding","CG8249"
"FBgn0034053",97.3061374283714,-0.622733666728544,0.38758996478912,0.00590031894388492,0.0703113422678359,"protein_coding","Cyp4aa1"
"FBgn0034098",859.165678747754,1.4153724546191,0.673368125934897,0.00103883636116322,0.0321950985584295,"protein_coding","krimp"
"FBgn0034140",114.635199327104,-0.613802297919791,0.354654122558331,0.00514819464604099,0.0669667855357411,"protein_coding","Lst"
"FBgn0034141",884.230088676838,0.752578532880109,0.350475064819826,0.00173419233661649,0.0427298742400549,"protein_coding","Dolk"
"FBgn0034187",1163.26354638932,1.20214182852621,0.895040836938216,0.00369047875527405,0.0578955576690586,"protein_coding","Mov10"
"FBgn0034276",736.307142948816,-0.984089327715557,0.248983702808844,5.07455911560725e-06,0.000957166840081781,"protein_coding","Sardh"
"FBgn0034288",30.3736398306508,-1.81175983619172,1.29848902729633,0.00245903718190234,0.048424604079023,"protein_coding","CG5084"
"FBgn0034299",801.034774294013,0.706907999201459,0.258703031642583,0.000432595065688705,0.0204549463865339,"protein_coding","CG5757"
"FBgn0034314",577.355003057819,0.648316233999988,0.329454074362209,0.00300187863554961,0.0522068719784869,"protein_coding","nopo"
"FBgn0034321",58.5105381548455,1.06448910899843,0.543293029578071,0.00187262128229095,0.0436811872670853,"protein_coding","CG14502"
"FBgn0034329",131.11310869889,-0.767951766098106,0.524581433766341,0.0050322843652015,0.0661274026471364,"protein_coding","BomS1"
"FBgn0034403",1111.56509631231,0.771159129150405,0.248575056960365,0.000123114261300981,0.0106052757372656,"protein_coding","CG18190"
"FBgn0034405",339.381195956733,0.63292867931852,0.33384098005749,0.00366717400722851,0.0577884414533138,"protein_coding","Jheh2"
"FBgn0034406",1761.98378446115,-0.599245748050448,0.206578471245326,0.000344261814836222,0.0180202117431017,"protein_coding","Jheh3"
"FBgn0034636",327.575016700714,-0.68297810796659,0.215867922641121,0.000121312934037174,0.0105330436378308,"protein_coding","twz"
"FBgn0034710",15.4446439183771,-9.10921053396841,2.98292910166856,6.89934493890977e-08,2.6956726297026e-05,"protein_coding","Alp7"
"FBgn0034718",846.483334388596,-0.5899884350937,0.28525815324897,0.00283510583996346,0.0514954825714491,"protein_coding","wdp"
"FBgn0034728",1184.76717376327,0.599003748135036,0.287864673097556,0.00273123272612025,0.0509276253362557,"protein_coding","rad50"
"FBgn0034766",29.0368630155556,1.7448643423605,0.706536647959785,0.000612429178110014,0.0238433281442119,"protein_coding","Obp59a"
"FBgn0034800",191.933024669406,0.585036745823159,0.40497402861002,0.00822218678041174,0.0826752972221548,"protein_coding","CG3788"
"FBgn0034856",62.0193115401095,-0.72333544148092,0.496783862175304,0.00577165044558252,0.0697825359184176,"protein_coding","yellow-d2"
"FBgn0034883",95.8530276928111,-0.597080450027787,0.923096573859277,0.0110073846597713,0.0946556831773371,"protein_coding","Eglp2"
"FBgn0034935",103.02947732435,1.35837053322309,0.30005886733681,3.19876739777576e-07,0.000106043985853536,"protein_coding","Orcokinin"
"FBgn0034988",594.427821910563,0.60291184255243,0.246493508527929,0.00120157389798431,0.0348090435867838,"protein_coding","cN-IIIB"
"FBgn0035006",31.6957057698962,-1.51706822851405,1.14668274044342,0.00298677592324276,0.0521233017691844,"protein_coding","CG4563"
"FBgn0035025",1730.67468709898,0.654689332496615,0.267144044809005,0.00103510514162593,0.032170597299397,"protein_coding","uri"
"FBgn0035092",180.257400509177,-0.613315669026128,0.270803656542096,0.00178972344379613,0.0435490159143457,"protein_coding","Nplp1"
"FBgn0035211",658.583796455069,0.843188012148247,0.27112670875296,0.000115314804654057,0.0103405242861917,"protein_coding","CG2211"
"FBgn0035293",52.7936861246498,0.97468567536268,0.787075086201781,0.00526571889313623,0.0676932605063576,"protein_coding","CG5687"
"FBgn0035312",40.4324428908683,1.45877209691593,0.702581931313668,0.00116340228201792,0.0342140348528926,"protein_coding","CG15820"
"FBgn0035359",42.8138808397596,-1.39700836031025,0.673635503121883,0.00115942054682062,0.0342140348528926,"protein_coding","CG1143"
"FBgn0035379",288.955509451432,-0.811529464303774,0.325999792493747,0.00066935545286441,0.0251640847228063,"protein_coding","spz5"
"FBgn0035461",682.735902583795,0.706093520416752,0.355289786739095,0.00261345037387307,0.0500246464122249,"protein_coding","ntc"
"FBgn0035475",273.881104450571,0.935963328316893,0.267437117817742,2.76975608723706e-05,0.0037408804437498,"protein_coding","CG10866"
"FBgn0035496",38.6118893850107,-1.23434338856275,0.529634091170019,0.000764786115641462,0.0264770889402456,"protein_coding","CG14990"
"FBgn0035538",403.792494650957,-0.905276148306445,0.263351462766152,3.2631538598946e-05,0.0041998709679114,"protein_coding","DopEcR"
"FBgn0035539",1055.27750526255,-0.711606452293313,0.190305528434117,1.43249935553373e-05,0.00214678670541631,"protein_coding","slow"
"FBgn0035619",21.2811570160628,-1.86668317798212,0.540758783903972,2.59242572152123e-05,0.00354793886886087,"protein_coding","Alp10"
"FBgn0035620",35.8428130600257,-1.75403819003848,0.459004308643132,6.37911352875764e-06,0.00116312503341014,"protein_coding","Alp9"
"FBgn0035627",684.430760688829,0.59089984470066,0.29817588530836,0.00334784796433927,0.0550758747817618,"protein_coding","Sse"
"FBgn0035641",2737.72104216255,0.608398614972479,0.367675975206552,0.00565650710435403,0.0696408989973126,"protein_coding","CG5568"
"FBgn0035642",311.138612413271,2.39800395172633,0.489823604733784,3.76075714740009e-08,1.58241089202142e-05,"protein_coding","CG18586"
"FBgn0035726",5410.4496760005,0.699656738185289,0.30174358780486,0.00130653867323404,0.0369849935985941,"protein_coding","CG9953"
"FBgn0035741",32.3667201702514,-0.706721417788987,0.672946395318583,0.00895067337720597,0.0861412430838275,"protein_coding","BBS1"
"FBgn0035780",48.5026323070392,-0.97477048846853,0.482827966699602,0.00171615208166505,0.042573024429514,"protein_coding","CG18417"
"FBgn0035842",2012.96807373438,0.621954782031916,0.279987866109759,0.00191091018057861,0.0437350572709832,"protein_coding","Setx"
"FBgn0035907",299.689813620137,1.36602842390708,0.521254505628106,0.000327351661528905,0.0174562761308104,"protein_coding","GstO1"
"FBgn0035926",252.707296642948,-1.45678974262809,0.312456112124485,1.54611920467065e-07,5.45630454809577e-05,"protein_coding","Acbp5"
"FBgn0036024",44.3966350007952,-4.23250160696311,1.07511063202897,2.50104818728653e-06,0.000570030566019055,"protein_coding","CG18180"
"FBgn0036108",78.2433965277069,-1.17809706882423,0.650179358780853,0.00202588536545467,0.0443263717961481,"protein_coding","Cpr67Fa1"
"FBgn0036121",944.242684822241,-0.762716177104783,0.263330946450478,0.00024210058078533,0.0153763041142403,"protein_coding","CG6310"
"FBgn0036131",140.32512291865,-3.9439802551086,1.07940198577667,8.88896562565128e-06,0.00149897860427393,"protein_coding","CG12522"
"FBgn0036262",93.6149907888157,-0.979817783952441,0.385889093819728,0.000515908683540269,0.0216941779367837,"protein_coding","CG6910"
"FBgn0036330",472.603205997103,0.744069698463685,0.295277699232663,0.000732994879629725,0.0258895263187445,"protein_coding","CG11263"
"FBgn0036331",89.1767237074304,-1.47742206674635,0.305282966015115,6.37082795200524e-08,2.5813651035162e-05,"pseudogene","CR14117"
"FBgn0036332",683.860309218944,0.810240103351895,0.34245817991977,0.000965954024973609,0.0309898446721738,"protein_coding","Cul6"
"FBgn0036350",93.8565236825665,-0.797210803127506,0.489894374275175,0.00405721484762341,0.0596528132318463,"protein_coding","CG14111"
"FBgn0036396",644.541268579947,0.607136616857807,0.273130583413534,0.002015618271168,0.0442812743431657,"protein_coding","CG17359"
"FBgn0036474",19.4599917243549,-2.32870335895699,0.916768944251461,0.000328238456580763,0.0174562761308104,"protein_coding","Or71a"
"FBgn0036486",1915.8420750486,0.856532518397106,0.307588459609462,0.000304134170909514,0.0170627068192312,"protein_coding","Msh6"
"FBgn0036492",16.9442163187803,2.67508405921924,0.966051416268019,0.000317917055037881,0.0173035451846488,"protein_coding","Best3"
"FBgn0036536",1072.46426390638,0.688320520283736,0.414785368122898,0.00471995088290404,0.0643041876201373,"protein_coding","CG12713"
"FBgn0036553",126.011381814453,-0.627356829735862,0.308054232763195,0.002945090905093,0.052026681848318,"protein_coding","CG17027"
"FBgn0036620",43.35996175828,1.21160789581348,0.551168284858727,0.00103045207046537,0.0321527192924829,"protein_coding","CG4842"
"FBgn0036648",222.861383572056,0.943526082500159,0.301104959205703,9.52331139618258e-05,0.00916637220648569,"protein_coding","CG4098"
"FBgn0036652",19.9175238786413,-2.7095450153868,0.665983746054123,2.30689592903333e-06,0.000548640031817926,"protein_coding","CG13032"
"FBgn0036689",1205.20248227699,1.16132190702922,0.468768969979366,0.000522550346761491,0.0216941779367837,"protein_coding","CG7730"
"FBgn0036710",2020.16150625585,0.637488474102169,0.21521607413801,0.000260064339950586,0.0158944350785442,"protein_coding","CG6479"
"FBgn0036750",35.8494887200264,-3.00427619907939,0.552260924072844,2.45266844591944e-09,1.67701204989742e-06,"protein_coding","CG6034"
"FBgn0036793",167.311925599115,0.633352114699061,0.500185150355683,0.00857195243011713,0.0842562080732088,"protein_coding","CG4174"
"FBgn0036799",201.918878557673,0.912493806306173,0.455784859013354,0.00185829356489985,0.0436669572752308,"protein_coding","CG13380"
"FBgn0036826",441.975242193217,0.654876098593011,0.236271445887513,0.000453043730963375,0.020737650279244,"protein_coding","arx"
"FBgn0036872",82.9644168120622,-1.83011072045564,0.663197657032384,0.000184191121410275,0.0129169927450539,"protein_coding","CG12519"
"FBgn0036906",250.496046119035,0.806454196049153,0.516478280200396,0.00428950896217987,0.0609270037447323,"protein_coding","CG14102"
"FBgn0036940",67.260613596087,-0.930408945275683,0.58933115251491,0.00372652486790418,0.0579104017688398,"protein_coding","obst-J"
"FBgn0036951",124.83961871595,-1.07620507321296,0.637467154041697,0.00261986063452903,0.0500246464122249,"protein_coding","CG7017"
"FBgn0036952",207.895138841805,-1.16589654000924,0.677706395835549,0.00229203128830059,0.0471331246127978,"protein_coding","CG6933"
"FBgn0036953",182.71744158045,-7.56631636328463,0.991061817413852,1.0979568983706e-15,2.0019414113624e-12,"protein_coding","CG17145"
"FBgn0036975",476.922186558611,-0.778255478688527,0.275910457827246,0.000301841903512582,0.0170627068192312,"protein_coding","CG5618"
"FBgn0036992",69.4101499724987,-0.727864622665202,0.543223791953904,0.00638534166688294,0.0727481568510624,"protein_coding","Hpd"
"FBgn0036993",143.875775177524,-0.639483709584782,0.305402567529045,0.00232095133285189,0.0473407534164383,"protein_coding","CG5910"
"FBgn0037127",44.2108481052631,-0.780798143387824,0.625952671085654,0.00678750767575268,0.075386125860644,"protein_coding","CG14566"
"FBgn0037203",712.3831526326,0.880015699685577,0.44348115553554,0.00200437238409728,0.0442093425040812,"protein_coding","slif"
"FBgn0037205",1463.79975460596,0.847541180059228,0.372316212325894,0.00112257539037287,0.0335545758761727,"protein_coding","BoYb"
"FBgn0037265",180.489098217509,1.49561434628714,0.281477570705862,5.75413695940096e-09,3.31317149136034e-06,"protein_coding","spartin"
"FBgn0037338",900.315083534175,0.719091724098868,0.387541185404313,0.00323206079460837,0.054231204130392,"protein_coding","Snm1"
"FBgn0037377",1808.06951098446,0.627816144961389,0.233364565298777,0.000592530769366856,0.0234655441225008,"protein_coding","CG1218"
"FBgn0037475",213.923943152111,-0.613045716023275,0.305498598003697,0.0028254279730891,0.0514954825714491,"protein_coding","Fer1"
"FBgn0037531",211.096093226253,0.80735038862967,0.386223676154541,0.00178450138410779,0.0435490159143457,"protein_coding","CG10445"
"FBgn0037578",2051.75616297477,0.728900681110563,0.247235874927008,0.000225859049344105,0.0147077261894316,"protein_coding","PNKP"
"FBgn0037620",279.506904884897,0.59968915580347,0.413466947291064,0.00781159778323023,0.0803184960042657,"protein_coding","ranshi"
"FBgn0037662",26.8752801084252,-1.71250296877203,0.686193058342467,0.000469732295053286,0.0208897207637518,"protein_coding","CG11997"
"FBgn0037667",261.028946114192,0.5921856967396,0.345920875083813,0.00554894460163383,0.069526666507979,"protein_coding","CG16734"
"FBgn0037678",48.9230937472322,-0.76626355028403,0.634955727484505,0.00669679725196008,0.0749876785429307,"protein_coding","CG16749"
"FBgn0037749",1004.4401407713,0.694941803951488,0.292153819667689,0.00114209375790502,0.0339528990060626,"protein_coding","CG9471"
"FBgn0037753",222.072439309876,-1.40455037751076,0.344705822163753,2.20951482553103e-06,0.000548640031817926,"protein_coding","CG12947"
"FBgn0037755",890.522460645758,0.588851313026897,0.244285169465371,0.00120619723697747,0.0348090435867838,"protein_coding","CG12945"
"FBgn0037756",3520.27973001008,0.771629002795787,0.233521666989406,6.68535510164789e-05,0.00724136483287405,"protein_coding","CG8507"
"FBgn0037801",1245.91172680094,-0.593483435375197,0.226354110349233,0.000698438239388847,0.025385097471475,"protein_coding","CG3999"
"FBgn0037807",891.677127849556,1.26874988275774,0.312043812053886,2.42788058579712e-06,0.000565127949119584,"protein_coding","CG6293"
"FBgn0037811",225.437696608065,0.799082630639192,0.363529451835949,0.0014699244106212,0.0398043887430593,"protein_coding","CG12592"
"FBgn0037817",17.1131382319842,-0.780281487321543,1.1011614538841,0.00842600861114697,0.083572560476834,"protein_coding","Cyp12e1"
"FBgn0037844",3769.03500565129,0.744411232561001,0.372047696077571,0.00236906739212457,0.0476426420401521,"protein_coding","CG4570"
"FBgn0037879",161.066443813255,0.803920792499426,0.355316477178573,0.00125722531613602,0.0359779292666999,"protein_coding","scpr-C"
"FBgn0037894",4796.69888390956,0.60413289893788,0.282186802232157,0.00235928533727468,0.0476426420401521,"protein_coding","Ipo9"
"FBgn0037973",82.8162251680539,-0.613079268172812,0.297716255333655,0.00278582156048226,0.0513944146233995,"protein_coding","CG18547"
"FBgn0038034",110.736251584034,-1.70000109308738,0.339610615150051,2.76276066785928e-08,1.31411311766872e-05,"protein_coding","Cyp9f3"
"FBgn0038118",1037.29413607577,0.659291979466879,0.299442804788621,0.001824607179321,0.0435490159143457,"protein_coding","timeout"
"FBgn0038126",326.069772321851,-0.665357960259441,0.248629478034152,0.000560070829774981,0.0226932402879196,"protein_coding","CG8483"
"FBgn0038147",58.5471474014558,-1.24154049291157,0.471157864615269,0.000339159207519161,0.0178384698570174,"protein_coding","CCHa2"
"FBgn0038190",50.0218099405098,1.73979444961865,0.54573608245405,6.31192279621538e-05,0.00704616687659146,"protein_coding","CG9926"
"FBgn0038191",1018.65454445378,1.14069653828127,0.459546336852206,0.000525498825708198,0.0216941779367837,"protein_coding","Kots"
"FBgn0038252",4269.71062741049,1.44955043731582,0.746140098194458,0.00138113155670376,0.0379637669103998,"protein_coding","BigH1"
"FBgn0038256",4296.24065019083,0.657837601784192,0.287858560304936,0.0015350256267595,0.0407601464969635,"protein_coding","CG7530"
"FBgn0038316",373.795529054203,0.900981579681124,0.277510739385104,6.91637448318445e-05,0.00734612979087746,"protein_coding","CG6276"
"FBgn0038349",834.788926688966,0.789411586894487,0.352850622173207,0.00134040354103014,0.0372183115199739,"protein_coding","AOX3"
"FBgn0038366",408.64177843576,-0.586750703427631,0.268798212412095,0.00232052976946285,0.0473407534164383,"protein_coding","CG4576"
"FBgn0038654",23.4774648669396,-0.914786271521262,0.986028293746326,0.006665645254097,0.0748687464885228,"protein_coding","CG14298"
"FBgn0038658",40.6013409513906,-1.26922193061436,0.609918307773908,0.00120901859143544,0.0348090435867838,"protein_coding","CG14292"
"FBgn0038700",224.054773595336,-0.92805928228574,0.508443129424281,0.00244637129409162,0.048424604079023,"protein_coding","CG3734"
"FBgn0038738",3344.2310559921,0.595144119741871,0.254503437415818,0.00156033972921719,0.0409355315051224,"protein_coding","CG4572"
"FBgn0038772",1432.38136123647,0.786163992089978,0.293441473400723,0.000452567561262932,0.020737650279244,"protein_coding","mdlc"
"FBgn0038795",212.668415330324,-0.655537815975618,0.346588119407673,0.00346661976542328,0.0559363130291013,"protein_coding","CG4335"
"FBgn0038814",116.959770626486,-0.691042378468059,0.397384613545896,0.00415098241717203,0.0601480101243205,"protein_coding","CG15923"
"FBgn0038840",22.2413460756937,2.30534780835122,0.794382042427366,0.000131337025370511,0.0108850534663136,"protein_coding","Grik"
"FBgn0038857",622.813626277117,0.69001127987395,0.382972768476967,0.00377080135125335,0.0581097720214428,"protein_coding","Bdbt"
"FBgn0038926",382.471859072232,-0.627536740771613,0.229051392942457,0.000521889987815834,0.0216941779367837,"protein_coding","CG13409"
"FBgn0038973",186.211244882425,-0.896306609390017,0.912135885645563,0.00600896567889382,0.070383388144645,"protein_coding","Pebp1"
"FBgn0039017",423.738262579414,0.636873471465832,0.303028084945161,0.00242283293994284,0.0481923497508631,"protein_coding","CG6985"
"FBgn0039051",398.911690301461,-1.18578740418502,0.304797664903314,4.97008926425221e-06,0.000953908360542442,"protein_coding","CG17109"
"FBgn0039161",103.521949429502,-0.612181509894577,0.320050294559216,0.00371597229464512,0.0579098816288,"protein_coding","CG13606"
"FBgn0039170",236.227937304651,0.85906315814601,0.320945331651887,0.000419561528048685,0.0202093288590123,"protein_coding","CG13609"
"FBgn0039228",72.0848210347262,-0.776231343430107,0.371360952498329,0.00188730051227308,0.043727903253641,"protein_coding","CG6980"
"FBgn0039251",2588.37846159108,0.747211702479902,0.433090369967971,0.00378722737214705,0.0581097720214428,"protein_coding","Trf4-2"
"FBgn0039308",13.5179554478697,-1.66589502435753,1.15771411473422,0.00292877747342322,0.052026681848318,"protein_coding","CG11889"
"FBgn0039467",315.087897689657,-0.648517362335352,0.239644083119702,0.000500409030305324,0.0213846671544541,"protein_coding","CG14253"
"FBgn0039489",444.096291529127,0.599071577646108,0.26180728236507,0.00177779432432067,0.0435102235079823,"protein_coding","CG5880"
"FBgn0039521",49.732542104252,-1.6083571329942,0.530129530916998,9.33364097921957e-05,0.00916380119964465,"protein_coding","CG5402"
"FBgn0039593",150.168497561317,-1.10295334422634,0.396555621912406,0.000243860333593044,0.0153763041142403,"protein_coding","Sid"
"FBgn0039640",1606.07015335668,1.33554517505783,0.892631348411052,0.00287511941694489,0.0515969210769937,"protein_coding","superdeath"
"FBgn0039644",10242.4676054601,0.758203233299566,0.362815224485871,0.00193668309298815,0.0438336973659375,"protein_coding","rdog"
"FBgn0039651",50.1200035088285,-0.756795811437431,0.525770201707389,0.00595826755844139,0.070383388144645,"protein_coding","Cyt-c1L"
"FBgn0039663",355.853005862786,0.737365338462042,0.343851505072357,0.00181148509177446,0.0435490159143457,"protein_coding","CG2321"
"FBgn0039682",2291.26721129746,-0.658845476788679,0.271001834118712,0.00115097200327972,0.0341236686067213,"protein_coding","Obp99c"
"FBgn0039685",187.17831941563,-0.775524506323092,0.417002325723168,0.00290136683110839,0.0519491867959506,"protein_coding","Obp99b"
"FBgn0039687",679.83950312642,0.69547576383264,0.224286401750187,0.000148816067509608,0.0114651252010923,"protein_coding","Naa40"
"FBgn0039768",19.6168853604936,-2.41234922095505,0.670763849740317,1.35345349302617e-05,0.00208546214277553,"protein_coding","CG15533"
"FBgn0039769",23.4740931347456,-1.05016828099525,0.809942823443141,0.0049853233508356,0.0661274026471364,"protein_coding","CG15534"
"FBgn0039770",39.7348938794703,-1.31681254753284,0.41234499827789,6.8138470379194e-05,0.00730818496027826,"protein_coding","CG15537"
"FBgn0039774",471.037850514764,-0.842717197428717,0.174234262355113,1.04681385938943e-07,3.94901504197254e-05,"protein_coding","CDase"
"FBgn0039779",1001.1194543442,-1.00756122025102,0.314839598764851,6.67162939143183e-05,0.00724136483287405,"protein_coding","PH4alphaSG2"
"FBgn0039804",74.3126968518222,-1.12967266561724,0.368078266995805,0.000103927435402177,0.00980143226982603,"protein_coding","CG15544"
"FBgn0039808",224.447943613405,-0.641266511563974,0.231651461923799,0.000458172359465477,0.020751219283475,"protein_coding","CG12071"
"FBgn0039844",1039.25425979902,-0.661203778331129,0.180463771342838,2.59447083646133e-05,0.00354793886886087,"protein_coding","CG1607"
"FBgn0039942",1137.19502514262,1.02998632310486,0.317300441603853,6.11400281558244e-05,0.00689558668066721,"protein_coding","CG17163"
"FBgn0039972",7377.79698970776,1.22865382770186,0.772741642436746,0.00275995048161046,0.051182894157074,"protein_coding","Marf1"
"FBgn0040252",74.0512579669823,-0.757889928993837,0.536060661212385,0.00558851914739507,0.069583875751262,"protein_coding","Ugt303A1"
"FBgn0040260",915.429189279123,-0.66968065598588,0.171294097049895,8.49903689517683e-06,0.00149390867712304,"protein_coding","Ugt37D1"
"FBgn0040262",302.413224187307,-0.669800269503298,0.299204851207861,0.0016650554015978,0.0419716730264514,"protein_coding","Ugt37C2"
"FBgn0040309",3094.69771815647,1.08027791789553,0.432345147138438,0.000528309201079716,0.0217282054880154,"protein_coding","Jafrac1"
"FBgn0040347",826.248379093897,1.3973288737774,0.444073020095226,7.28993613397879e-05,0.00759541917197409,"protein_coding","mus81"
"FBgn0040364",223.245751168995,-0.675262017391572,0.236455476484998,0.000314192547971874,0.0171863323740615,"protein_coding","CG11378"
"FBgn0040366",303.153015129592,0.646063083760811,0.323116909152248,0.0028629994419968,0.051596647633925,"protein_coding","CG11398"
"FBgn0040477",548.12866527839,0.756267655315992,0.287859409179097,0.000521911159149317,0.0216941779367837,"protein_coding","cid"
"FBgn0040602",230.86331337272,1.91999047063322,0.520500650410171,8.95869071116934e-06,0.00149897860427393,"protein_coding","CG14545"
"FBgn0040726",101.573375959025,-1.00555231514835,0.390701232858709,0.000486242118596289,0.0211546760358208,"protein_coding","dpr1"
"FBgn0040732",159.888241604674,-0.639735073420908,0.287010527724224,0.00181469913167729,0.0435490159143457,"protein_coding","CG16926"
"FBgn0040809",1943.25818178355,1.59533448288111,0.25462947044725,1.92869486007633e-11,2.10999217692351e-08,"protein_coding","CG13465"
"FBgn0041164",1078.6545326811,1.54909909603112,0.418019354118565,9.24194008296769e-06,0.00150905708220398,"protein_coding","armi"
"FBgn0041775",40446.0860201404,0.597533580655292,0.291747655340683,0.00301358301023908,0.0522068719784869,"protein_coding","tral"
"FBgn0042179",145.398465156003,-0.647467248736788,0.415644225347225,0.00591259668314757,0.0703113422678359,"protein_coding","Ugt305A1"
"FBgn0042180",941.361405290132,0.771578888561615,0.275695790570173,0.000312863778592657,0.0171863323740615,"protein_coding","CG18870"
"FBgn0042206",72.833025530564,-0.976652626508988,0.528333301618008,0.00228195334117302,0.0471331246127978,"protein_coding","GstD10"
"FBgn0043471",51.4980467805203,-0.814741372379663,0.731032597243138,0.00649825791073058,0.0735749078343182,"protein_coding","kappaTry"
"FBgn0046113",401.407683022179,-1.04058851815159,0.359346141828357,0.000179919042893607,0.0128775364807018,"protein_coding","GluRIIC"
"FBgn0046253",635.654655703296,0.712148523680369,0.248555164787764,0.000300760043396767,0.0170627068192312,"protein_coding","CG3502"
"FBgn0046776",2153.92830047084,0.612819878131714,0.293146503741586,0.00264296711265288,0.0502552893756058,"pseudogene","CR14033"
"FBgn0047199",359.268360129502,1.02835321970823,0.337018261730168,0.000114856862195169,0.0103405242861917,"protein_coding","CG31517"
"FBgn0050005",260.407639761644,0.821791215442062,0.356339155277166,0.00109829780001905,0.0331916517464322,"protein_coding","GstT2"
"FBgn0050359",1479.64129725553,0.631668484689884,0.293090596208465,0.00219195653437397,0.0459221937836384,"protein_coding","Mal-A5"
"FBgn0050360",45.8569766813317,-0.919637404142605,0.434481821775986,0.00148512935811909,0.0400180176793667,"protein_coding","Mal-A6"
"FBgn0050377",1066.54684128002,0.798555651908128,0.343777412423291,0.00109246802785409,0.0331916517464322,"protein_coding","CG30377"
