ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0016441,post-transcriptional gene silencing,34/3008,58/8890,9.111134284018398e-5,0.0014691704032979667,0.001180306032247838,aub/g/pum/rb/spn-E/me31B/piwi/Rox8/hdc/Taf11/Tis11/mael/Cbp80/Cbp20/ssx/CG5877/Gas41/Ars2/CG6701/Dcr-2/CG3520/DCP1/ppk29/blanks/Helz/CRIF/Iru/pasha/armi/Atx2/HBS1/gw/AGO1/Ge-1,34
GO:0033365,protein localization to organelle,110/3008,242/8890,9.560004011537613e-5,0.0014944821603919388,0.0012006410590886612,Arl1/BicD/car/dor/g/His2Av/lt/Rcc1/Su(dx)/su(Hw)/wapl/Parp/Nup214/Srp54k/Mtor/Lis-1/Ran/Nup154/Vps25/Cse1/Parg/Kap-alpha1/Tnpo/SuUR/Cortactin/mbo/msk/Rep/Nipped-B/Eb1/Kap-alpha3/Stam/Tnks/Nup93-1/Nxt1/CG14270/Pink1/Arfrp1/Aladin/Spase25/CG9240/Nup35/Nup205/Ntf-2/Tnpo-SR/CG2955/Mon1/Gas41/borr/Ripalpha/Tom70/Pex19/Sgt/Lamp1/CG2064/Nup50/CG8027/BBS4/Nup54/Pex13/Nup62/Naus/CG3776/CG13887/Srp9/Arl5/Pex2/CG4942/mop/Pex3/Tom20/Pex14/Vps37B/Pi4KIIalpha/CG11753/CG9393/Ranbp9/CG14712/GCC185/Nup93-2/CG14894/cal1/CG7218/CG7215/Nup133/p53/Nup98-96/Sil1/Nup358/Spase12/tamo/Arts/Apl/Haspin/CG31935/CG32022/Nup153/Zwilch/CG9853/Karybeta3/cdm/Mi-2/Nup160/scrib/Tim17b/PIG-V/Gp210/Topors/Pen/solo,110
GO:0031453,positive regulation of heterochromatin formation,12/3008,14/8890,9.584064594479664e-5,0.0014944821603919388,0.0012006410590886612,Su(var)3-7/Su(var)205/hop/piwi/pgc/Stat92E/Bap60/Ulp1/Panx/egg/Su(var)3-3/CoRest,12
GO:0045292,"mRNA cis splicing, via spliceosome",12/3008,14/8890,9.584064594479664e-5,0.0014944821603919388,0.0012006410590886612,Cbp20/CG2685/CG7028/icln/cactin/CG3542/CG6686/c12.1/Spf45/Rbp1/snRNP-U1-C/Sf3a1,12
GO:0051307,meiotic chromosome separation,12/3008,14/8890,9.584064594479664e-5,0.0014944821603919388,0.0012006410590886612,mei-9/mus312/Mcm5/Ercc1/c(2)M/CG8679/mms4/Mos/Sse/mus81/tef/Top2,12
GO:0120263,positive regulation of heterochromatin organization,12/3008,14/8890,9.584064594479664e-5,0.0014944821603919388,0.0012006410590886612,Su(var)3-7/Su(var)205/hop/piwi/pgc/Stat92E/Bap60/Ulp1/Panx/egg/Su(var)3-3/CoRest,12
GO:1905269,positive regulation of chromatin organization,12/3008,14/8890,9.584064594479664e-5,0.0014944821603919388,0.0012006410590886612,Su(var)3-7/Su(var)205/hop/piwi/pgc/Stat92E/Bap60/Ulp1/Panx/egg/Su(var)3-3/CoRest,12
GO:0007143,female meiotic nuclear division,33/3008,56/8890,9.99726357263624e-5,0.00155039530159244,0.0012455607074104169,Axs/cup/fzy/grau/mei-9/mei-S332/mud/mus301/mus304/ncd/polo/spir/sub/yem/lwr/dhd/Pp2B-14D/Grip75/ball/mei-217/Klp10A/HP6/Grip71/Syx13/cal1/CycG/sra/gwl/mei-38/Incenp/east/BubR1/solo,33
GO:0032200,telomere organization,25/3008,39/8890,1.0491280833949003e-4,0.0016181660329753953,0.0013000065381197677,Hmr/ms(3)K81/mus304/spn-B/Su(var)205/Nap1/mre11/JIL-1/cav/Hus1-like/Tnks/CG4078/Pif1/HP6/rad50/Sse/HipHop/Snm1/Hat1/HP1c/Ku80/tefu/Rif1/ver/gpp,25
GO:0051668,localization within membrane,88/3008,187/8890,1.0642453146462003e-4,0.001632609839441036,0.0013116104418342358,Arl1/arm/cin/dor/Hmr/dlg1/l(2)gl/shi/smo/sws/boca/Klp61F/Fur1/nmd/Cdc42/Arf79F/CG10939/Srp54k/Ank/nuf/Rab2/Rho1/Rab10/Rab11/Rab14/Nup154/AP-1mu/fidipidine/Crag/X11L/Dnz1/Nup93-1/Akap200/CG14270/pod1/Arfrp1/Gga/Rab35/Hrs/GABPI/Vps53/Tom70/Pex19/Sgt/Nup54/CG8314/Hyccin/Vps51/Vps35/CG3776/Herc4/TM9SF3/Srp9/Arl5/CG4942/wls/mop/Pex3/Smn/CG13029/Vps37B/CG11753/CG9356/CG9393/CG5196/Snx3/CG7215/Sil1/CG5447/dlp/CG31495/CG31935/CG32022/CG9853/gish/app/Bsg/aPKC/Rab8/scrib/Vti1b/smt3/PIG-V/Sec3/Sec15/Snap24/sau/dop,88
GO:0010529,negative regulation of transposition,19/3008,27/8890,1.133578381883162e-4,0.001729621208486244,0.0013895476939212955,aub/Hmr/mago/spn-E/piwi/mael/papi/tsu/tej/Panx/Tudor-SN/nxf2/BoYb/RnpS1/tral/SoYb/AGO3/vret/Acn,19
GO:0010528,regulation of transposition,20/3008,29/8890,1.1633819677812512e-4,0.0017562117151931867,0.0014109100460325812,aub/Hmr/mago/spn-E/piwi/mael/papi/tsu/tej/Panx/Tudor-SN/nxf2/BoYb/RnpS1/Nup358/tral/SoYb/AGO3/vret/Acn,20
GO:0032196,transposition,20/3008,29/8890,1.1633819677812512e-4,0.0017562117151931867,0.0014109100460325812,aub/Hmr/mago/spn-E/piwi/mael/papi/tsu/tej/Panx/Tudor-SN/nxf2/BoYb/RnpS1/Nup358/tral/SoYb/AGO3/vret/Acn,20
GO:0051301,cell division,117/3008,261/8890,1.1954733468961954e-4,0.001795107597085398,0.0014421583232398548,Act5C/asp/aurA/bam/baz/chic/CycA/CycB/dor/flw/Galphai/Gbeta13F/eIF4A/l(2)gl/dco/hyd/sti/mud/Myb/polo/put/sax/shi/spir/sub/Su(var)2-10/Cdk1/mts/fwd/Klp67A/Su(H)/piwi/enc/tws/brat/Cdc42/Arf79F/CycE/lwr/DCTN3-p24/Pfdn2/dia/fbl/eff/Mad/Sep1/tsr/Arp53D/Syx1A/nuf/pnut/alien/Arf51F/Mtor/Rho1/Sep2/CycB3/Dref/Lis-1/Rab11/Stat92E/Pkn/chb/aurB/flfl/fws/CG12179/Cdc16/JTBR/Rok/par-6/Grip75/Apc2/CSN5/CSN3/CSN1b/ana2/ric8a/hfp/CSN7/Graf/Rab35/loqs/Cen/Pex13/Ehbp1/mad2/Pex2/Cdc6/Cep135/Smn/Pex16/BoYb/spartin/Zif/Lkb1/Mink/pins/HBS1/slam/SoYb/Mrtf/Arv1/Synd/ALiX/tum/egg/alphaSnap/Incenp/asl/scra/aPKC/wcd/Det/Sgt1/ghi/sau,117
GO:0051640,organelle localization,100/3008,218/8890,1.2811195936500167e-4,0.0019135881088309199,0.00153734351238002,asp/aurA/baz/BicD/Cp190/ck/CycB/dor/dsh/flw/g/Galphai/dlg1/l(2)gl/l(3)mbt/mud/polo/sesB/shi/spir/Syb/alphaTub84B/Pp1-87B/Klp67A/tam/faf/msn/ctp/Syx1A/Mtor/Cdk5/Lis-1/Rab10/Rab11/mael/Ran/asun/emb/chb/nudC/DCTN2-p50/unc-13/Rok/mbo/Mad1/Apc2/Eb1/Kmn1/ana2/LTV1/Nup93-1/ric8a/fan/Vap33/Pink1/fh/Klp10A/Lsd-2/Rab35/Hrs/Nuf2/tsu/Nup62/CG13531/Slik/Start1/nudE/Blos2/CG10681/Syx13/kud/ArfGAP3/Pi4KIIalpha/jagn/Arl8/Lrrk/Miro/Mink/pins/p115/Chro/Nnf1b/Vps11/CG32409/ALiX/Spc25/cno/Incenp/Bsg/aPKC/east/Rab8/milt/jvl/ens/koi/Sec15/dop/Syx7/Top2,100
GO:0007314,oocyte anterior/posterior axis specification,46/3008,86/8890,1.3025163176637956e-4,0.001935361942162226,0.0015548362326039027,aub/baz/Pka-C1/chic/cup/fs(1)K10/grk/dlg1/l(2)gl/mago/spir/spn-E/Sry-delta/stau/swa/Tm1/Hrb27C/enc/orb/Syx1A/Rab11/csul/mael/DCTN2-p50/Vps25/gus/Grip75/CSN5/papi/tsu/tej/krimp/DCP1/CG7483/CG9925/armi/spn-F/lic/aPKC/psq/vret/scrib/sqd/qin/rump/Ge-1,46
GO:0019439,aromatic compound catabolic process,84/3008,178/8890,1.3429607564306275e-4,0.0019850638680990215,0.0015947658982613704,aub/DNaseII/Mtr4/pum/spn-E/su(sable)/me31B/piwi/RNaseX25/Tis11/smg/Rga/Cbp80/rnh1/Drep1/NTPase/CG6171/fal/Drep4/Nab2/CG1677/Upf2/Trf4-1/CG12177/CG5877/CG8915/CG7206/Rcd-1/CG13690/HINT1/CG3165/CG8891/Rat1/Wdr82/PAN2/CG11883/Dera/Dcr-2/CG3788/Pym/DCP1/Upf3/cN-IIIB/Dis3l2/Tudor-SN/PAN3/Aps/CG5235/CG9705/Edc3/Suv3/CG2091/Tailor/Ada/GstZ1/Ho/Rrp6/Dis3/Trf4-2/Smg6/Ythdf/Sid/mus81/armi/CG30105/Rpb7/CG31643/Tengl3/CG31759/gw/CG32533/Not1/AGO3/dUTPase/LSm7/DhpD/Ire1/AGO1/sqd/Rpb4/Gen/Patr-1/rump/Ge-1,84
GO:0010608,post-transcriptional regulation of gene expression,101/3008,221/8890,1.4146363318622647e-4,0.002072183533305807,0.0016647563269687245,bru1/aub/bam/bcd/cup/fs(1)K10/g/Hrb98DE/mus301/pum/rb/spn-B/spn-E/stau/me31B/Hrb27C/piwi/orb/Rox8/hdc/brat/RpS9/heph/Taf11/Tis11/peng/mael/smg/Rga/Gcn2/Cbp80/Cbp20/Dph5/ssx/tyf/Nab2/Mkrn1/Pink1/CG1677/CG1578/CG5877/Rcd-1/Gas41/Ars2/Gle1/PAN2/CG6701/krimp/CG8963/Dcr-2/CG5726/eIF3k/CG3520/DCP1/Upf3/ppk29/PAN3/blanks/Srp9/GAPsec/Dph1/Helz/CG9705/CRIF/CG7414/Suv3/eIF3a/CG2091/Iru/Paip2/Sra-1/EndoU/Smg6/Ythdf/PQBP1/pasha/sip3/armi/Atx2/HBS1/Rpb7/CG31643/CG31759/gw/4E-T/Not1/Sbp2/kra/AGO3/wech/mtTFB1/AGO1/Unr/sqd/Rpb4/spoon/eIF4E3/Patr-1/rump/Ge-1/eEF5,101
GO:0000281,mitotic cytokinesis,29/3008,48/8890,1.4165031904909322e-4,0.002072183533305807,0.0016647563269687245,Act5C/chic/CycB/sti/Myb/shi/Arf79F/dia/tsr/Arp53D/Syx1A/pnut/Rho1/CycB3/Pkn/aurB/JTBR/Rok/Apc2/Rab35/Mink/Synd/ALiX/tum/alphaSnap/Incenp/scra/Det/sau,29
GO:0031123,RNA 3'-end processing,45/3008,84/8890,1.464003300265403e-4,0.0021306878800785712,0.001711757704925702,su(f)/B52/CycC/orb/Rsf1/RpS21/Clp/asun/Srp54/Cpsf160/CstF64/Cpsf100/Nab2/x16/Trf4-1/IntS14/Lsm11/FLASH/cbc/CG4266/CG9018/CG4611/Cpsf6/ZC3H3/IntS9/Suv3/Fip1/CG2100/Tailor/hyx/CG16790/Rrp6/Gld2/Trf4-2/IntS12/IntS11/CstF50/Wdr33/CG33785/Larp7/Rbp1/IntS6/Rpb4/Snp/SF2,45
GO:1904375,regulation of protein localization to cell periphery,10/3008,11/8890,1.4846756803687375e-4,0.0021497497861665696,0.0017270717098166947,aurA/smo/Klp61F/Rab11/Crag/Lnk/Vps35/Herc4/Vti1b/smt3,10
GO:0051248,negative regulation of protein metabolic process,84/3008,179/8890,1.7022820566801945e-4,0.0024523230846996914,0.0019701538524014434,bru1/aub/bam/bcd/cup/fs(1)K10/l(2)gl/dco/hyd/pum/shi/spn-E/sws/mts/me31B/svr/Hrb27C/piwi/orb/ash1/brat/CycE/heph/Wee1/Tis11/HDAC1/smg/Usp47/Rga/Cbl/CG14812/par-6/CSN5/CSN4/wdb/I-2/ics/Spn88Ea/Spn27A/Pink1/CG14408/MKP-4/Rcd-1/CG3662/CG10376/CG9246/PAN2/DUBAI/CG8441/krimp/CG8060/DCP1/PAN3/Srp9/CG8209/SCCRO4/CG2091/Paip2/Hexim/Ythdf/CG17059/CG30496/Rpb7/CG31759/gw/4E-T/CG32039/CG32176/endos/Not1/kra/AGO3/Pka-R1/wech/gwl/Utx/hpo/CoRest/AGO1/Unr/sqd/Rpb4/Patr-1/Ge-1,84
GO:0019827,stem cell population maintenance,52/3008,101/8890,1.789625624178352e-4,0.00255223996051164,0.002050425338254594,bru1/arm/bam/chic/dsh/fzy/H/His2Av/Hrb98DE/eIF4A/put/sax/smo/Treh/Rap1/hop/piwi/CycE/eff/Mad/Snr1/alien/Su(Tpl)/Lis-1/Rab11/mael/Stat92E/Rga/dom/chb/Parg/Axn/CSN5/CSN4/CSN3/CSN1b/lili/ball/CSN7/CSN6/CG4078/shv/lid/loqs/Nedd8/enok/Nup98-96/lilli/scny/magu/AGO1/Ote,52
GO:0098727,maintenance of cell number,52/3008,101/8890,1.789625624178352e-4,0.00255223996051164,0.002050425338254594,bru1/arm/bam/chic/dsh/fzy/H/His2Av/Hrb98DE/eIF4A/put/sax/smo/Treh/Rap1/hop/piwi/CycE/eff/Mad/Snr1/alien/Su(Tpl)/Lis-1/Rab11/mael/Stat92E/Rga/dom/chb/Parg/Axn/CSN5/CSN4/CSN3/CSN1b/lili/ball/CSN7/CSN6/CG4078/shv/lid/loqs/Nedd8/enok/Nup98-96/lilli/scny/magu/AGO1/Ote,52
GO:0006470,protein dephosphorylation,49/3008,94/8890,1.8437421496283988e-4,0.002616270110322698,0.0021018660505763742,csw/Lar/janA/twe/Pp1-13C/Pp1alpha-96A/PpV/Pp1-87B/mts/Ptp10D/tws/PpD3/Pp2B-14D/Ptp69D/PTP-ER/Pp2C1/Pp4-19C/Pgam5/flfl/PRL-1/wdb/CG7115/Ublcp1/Ptpmeg2/I-2/Dd/PPP4R2r/CG3632/MKP-4/CG17598/Pez/CG10376/CG10417/Ptp52F/PPP1R15/CG17746/CG8009/mop/MYPT-75D/primo-1/endos/CG34183/alph/CG42327/Mppe/gwl/Pp2A-29B/Ptpmeg/Ptp61F,49
GO:0030261,chromosome condensation,31/3008,53/8890,1.9539735829690022e-4,0.0027588940440129496,0.002216447646352898,aub/mod(mdg4)/Myb/spn-B/spn-E/Su(var)2-10/Pp1-87B/wapl/Top1/prod/glu/HDAC1/Mcm5/aurB/SkpA/Su(var)2-HP2/SMC2/ball/MBD-like/MTA1-like/baf/Mcm10/BigH1/Mink/His1:CG33861/gwl/Incenp/Psf2/Mi-2/Topors/Top2,31
GO:0043486,histone exchange,15/3008,20/8890,1.992528674872291e-4,0.0027994041481621593,0.0022489927617370415,E(Pc)/Arp6/dom/Tip60/CG8677/MRG15/CG5815/CG31917/Gas41/YL-1/MrgBP/DMAP1/Brd8/rept/pont,15
GO:0050779,RNA destabilization,23/3008,36/8890,2.1359359972747188e-4,0.0029861016553032766,0.002398982302357812,aub/pum/spn-E/me31B/piwi/Tis11/smg/Rga/CG1677/PAN2/DCP1/PAN3/CG2091/Ythdf/Rpb7/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/Ge-1,23
GO:2001252,positive regulation of chromosome organization,16/3008,22/8890,2.1952059758442805e-4,0.003053918901689249,0.002453465502414196,Su(var)3-7/Su(var)205/hop/piwi/Cul1/pgc/Stat92E/Bap60/SkpA/Tnks/Ulp1/Panx/Haspin/egg/Su(var)3-3/CoRest,16
GO:0000723,telomere maintenance,22/3008,34/8890,2.237730822746196e-4,0.0030978927194896116,0.002488793305298208,Hmr/ms(3)K81/mus304/spn-B/Su(var)205/Nap1/mre11/JIL-1/cav/Hus1-like/Tnks/CG4078/Pif1/HP6/rad50/Sse/HipHop/Snm1/Ku80/tefu/Rif1/ver,22
GO:0015031,protein transport,171/3008,406/8890,2.278404811936508e-4,0.0031388897360562183,0.0025217295976773,Abl/Arl1/car/cm/dor/g/Hmr/l(2)gl/lt/Rab32/Rcc1/or/rb/RanGAP/Su(dx)/boca/Klp61F/por/Arf79F/Nup214/Srp54k/dia/tsr/Syx1A/Arf102F/Arf51F/Mtor/Rab2/Vps26/RabX1/Lis-1/Rab10/Rab11/Rab14/Ran/emb/Osbp/Nup154/Vps25/Cse1/Clc/AP-1mu/Kap-alpha1/Tnpo/unc-119/Crag/mbo/msk/Rep/Kap-alpha3/Stam/Dnz1/Nup93-1/Nxt1/JhI-21/CG14270/Arfrp1/Gga/Spase25/Tango10/Tango4/Tango2/CG9240/Nup35/Nup205/Rab35/Ntf-2/Vps29/Hrs/Tnpo-SR/Snx21/GABPI/Mon1/Ripalpha/Tom70/Pex19/Sgt/Tango6/CG11141/Nup50/CG8027/CG8841/Nup54/Pex13/eIF3m/Lap1/CG8314/Nup62/Ehbp1/Vps35/CG3776/RabX6/CG13887/CHMP2B/Ist1/pst/Srp9/Arl5/Pex2/GAPsec/CG4942/wls/Syx13/mop/Pex3/CG13029/Tom20/CG4074/Pex14/Vps37B/Arl8/CG11753/CG9356/CG9393/CG14696/Ranbp9/CG14712/CG5196/Snx3/Nup93-2/CG14894/CG7215/Vps39/Nup133/p53/RanBP3/Nup98-96/AP-1sigma/TBC1d7/Sil1/Nup358/CG5447/p115/Scamp/Spase12/tamo/tral/Arts/Apl/Tango11/CG31495/CG32039/Ranbp16/Nup153/CG33722/eca/mol/Karybeta3/alphaSnap/Hip14/Tango9/Sec22/Bet3/Vti1a/app/cdm/Rab8/Nup160/Arp3/milt/scrib/Nha2/Tim17b/Doa/ebo/Gp210/Sec15/Topors/sau/Pen/Syx7,171
GO:0009953,dorsal/ventral pattern formation,71/3008,148/8890,2.3427471133458913e-4,0.003211940245253932,0.002580417110351996,BicD/cact/cni/csw/cup/ea/flw/gd/fs(1)K10/grk/H/wek/mus301/ndl/put/sax/snk/spn-B/spn-D/spn-E/spz/Su(dx)/tub/mts/Su(H)/enc/orb/nmd/faf/Parp/Dsor1/pll/Dp/nmo/nuf/Su(Tpl)/Lis-1/mael/Cbl/14-3-3epsilon/lig/asun/lolal/Mpcp2/Axn/CSN5/Spn27A/cactin/tsu/Myd88/CG8405/krimp/CG14073/CG1943/CG8149/CG8369/lilli/dlp/tral/eca/wol/capt/osa/Tl/cic/milt/sqd/jvl/spoon/Psn/sbb,71
GO:0043966,histone H3 acetylation,20/3008,30/8890,2.3820723212860423e-4,0.0032501544460623983,0.0026111177367943153,brm/chif/e(y)1/Taf1/Taf12/Gcn5/Taf10b/Spt7/Ada3/lid/Ing5/Br140/enok/Eaf6/Naa60/Ada2b/Spt3/Sgf29/Ada1-2/nej,20
GO:0006298,mismatch repair,11/3008,13/8890,2.449061888890763e-4,0.003325568249125352,0.002671703878789923,mei-9/Xpc/PCNA/Pms2/spel1/tos/Thd1/Ercc1/CG13690/Msh6/RPA3,11
GO:0006997,nucleus organization,37/3008,67/8890,2.49620805862272e-4,0.0033734468906529906,0.0027101687493618107,Bsg25D/hyd/twe/polo/Parp/Iswi/ctp/dhd/Nap1/Nlp/Ran/emb/Parg/fws/msk/Hus1-like/Nup93-1/Dd/CG9723/Nup35/Nup205/WDR79/coil/Nup54/LBR/MAN1/kud/Nup93-2/kuk/Ndc1/Nup358/vito/Nup153/sra/Ote/Gp210/Topors,37
GO:0016310,phosphorylation,162/3008,383/8890,2.593260560972876e-4,0.003487996906180579,0.0028021962459801697,Abl/aurA/awd/Cam/Pka-C1/chif/CycA/CycB/Pka-C3/for/fu/l(2)gl/dco/sti/polo/rl/shi/Btk29A/sws/tor/Cdk1/mts/svr/fs(1)h/hop/gig/Eip63E/Dsor1/CycD/Rac1/Cdc42/Taf1/CycE/pll/msn/Wee1/nmo/Cdk5/MAPk-Ak2/Rho1/CkIalpha/ksr/CycB3/Dref/p38a/fry/Cdk4/Pdk/Lk6/lok/Cdk9/Gcn2/Cbl/Pdk1/JIL-1/Pkn/dnk/Adk1/gek/IKKbeta/Mkk4/Mekk1/mbt/Rok/par-6/Tsc1/Tak1/Axn/wdb/CG8878/CG7028/CG5808/ball/Ptpmeg2/Ilk/ics/Pink1/Nek2/CDK2AP1/nmdyn-D6/CG14408/CG8173/Tao/MKP-4/Tfb4/CG9886/CG9961/CG3008/CG9222/CycY/CG10376/CG8726/CG8027/Mos/CG8441/CG8060/CG3216/Slik/mri/CG11594/RIOK1/CG7328/Cdk12/aux/PEK/CG1227/CG9601/CG5608/Lkb1/Hexim/CG3631/Ccm3/CG7156/CG6005/Lrrk/CG7044/Bdbt/mats/p53/CG1951/CycG/tefu/Stlk/Haspin/CG30291/Claspin/Sk2/gish/mnb/Pka-R1/Mob3/bora/gwl/Gprk1/Atg1/Incenp/mrn/grp/CG42637/CG17528/hpo/lic/rdgA/aPKC/Ire1/Ptpmeg/Sik3/Src64B/Cdk7/BubR1/SNF4Agamma/smt3/Src42A/Tfb5/Doa/CG42637/dop/Ptp61F/Pak/S6KL/Tlk/LIMK1,162
GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,31/3008,54/8890,3.1120631424111025e-4,0.004166054338755995,0.003346935832404393,Pka-C1/fzy/eIF4A/dco/sina/poe/CkIalpha/Cul1/Usp47/ari-1/EloB/SkpA/Roc1a/Axn/Apc2/CSN5/CSN4/Tnks/UbcE2H/Ufd4/Pomp/Cul2/PI31/muskelin/Usp5/CG8209/Rnf146/Kcmf1/wds/CG32039/ebi,31
GO:0007283,spermatogenesis,97/3008,215/8890,3.356434203315033e-4,0.004472094023008481,0.003592802809182289,Act5C/bam/Lar/E(bx)/EcR/ifc/hyd/twe/mud/polo/shi/alphaTub84D/Cdk1/fwd/Hrb27C/piwi/nmd/Cdc42/fbl/heph/poe/Iswi/ctp/CYTB/alien/Arf51F/Mtor/Psi/Hydr2/Nap1/Lis-1/Rab11/mael/Drice/asun/Osbp/Nup154/Dlc90F/fws/Kap-alpha1/CG12179/mei-P26/Dronc/Taz/CSN5/CSN4/CSN3/CSN1b/fan/CSN7/CSN6/CG14341/PAPLA1/Bug22/Cul2/Prp8/Pex13/eIF3m/tej/ste24b/mip40/Rae1/comr/uri/Tudor-SN/ntc/blanks/mad2/Pex2/CG8336/cmb/Cep135/Pex16/CG7414/aux/ScsbetaA/tbrd-1/DCTN5-p25/Sf3b5/HBS1/ALiX/Mst36Fa/gish/Pka-R1/Hip14/asl/scra/aPKC/ana1/Mi-2/SmB/milt/lncRNA:CR43282/l(3)72Ab/Tasp1/eIF4E3/Sf3a1,97
GO:0007028,cytoplasm organization,41/3008,77/8890,3.37536060585079e-4,0.00447629598103016,0.003596178589411122,aub/Pka-C1/chic/cup/fs(1)K10/dlg1/mago/shi/spir/spn-E/stau/swa/Tm1/Hrb27C/enc/orb/Syx1A/Lis-1/Rab11/csul/mael/DCTN2-p50/gus/papi/tsu/tej/krimp/EndoB/DCP1/jagn/CG7483/CG9925/armi/spn-F/psq/vret/scrib/sqd/qin/rump/Ge-1,41
GO:0072657,protein localization to membrane,72/3008,152/8890,3.4233980483936816e-4,0.004510682989769348,0.003623804516093768,Arl1/arm/cin/Hmr/dlg1/shi/smo/sws/boca/Klp61F/Fur1/nmd/Cdc42/Arf79F/CG10939/Srp54k/Ank/Rab2/Rab10/Rab11/Nup154/Crag/X11L/Dnz1/Nup93-1/Akap200/CG14270/pod1/Arfrp1/Rab35/GABPI/Tom70/Pex19/Sgt/Nup54/CG8314/Hyccin/Vps35/CG3776/Herc4/TM9SF3/Srp9/Arl5/CG4942/wls/Pex3/Smn/CG13029/Vps37B/CG11753/CG9356/CG9393/CG5196/CG7215/Sil1/CG5447/dlp/CG31495/CG31935/CG32022/CG9853/app/Bsg/aPKC/Rab8/scrib/Vti1b/smt3/PIG-V/Sec15/sau/dop,72
GO:0006260,DNA replication,59/3008,120/8890,3.433077962615149e-4,0.004510682989769348,0.003623804516093768,chif/dup/mus101/Blm/mus312/plu/Btk29A/Cdk1/tam/Gnf1/Top1/PCNA/CycE/Dref/Mcm5/Mcm7/rnh1/Orc6/Orc4/CG14803/CG14805/kin17/SuUR/SkpA/Mcm6/ADD1/CG4325/RecQ5/Pol31/RfC38/CG4078/spidey/Caf1-180/Psf3/CG13690/Pif1/RfC3/CG6443/CG10336/RPA2/Mcm10/geminin/mms4/nopo/Ntan1/pita/Psf1/Cdc6/ssp/CG1234/timeout/Sld5/ago/Chrac-14/Rif1/RfC4/Psf2/spoon/RPA3,59
GO:0080134,regulation of response to stress,137/3008,319/8890,3.513760740102556e-4,0.004595416120005093,0.0036918776439787224,aub/aurA/bam/ben/brm/cact/cad/chic/crc/E(bx)/flw/His2Av/dlg1/hyd/mor/Blm/Pp1alpha-96A/PpV/rl/sax/spz/Su(var)2-10/tub/Csp/me31B/faf/Parp/Rac1/Cdc42/Arf79F/pll/lwr/dia/cpb/MAPk-Ak2/Rho1/mof/Cul1/p38a/Stat92E/lok/Cdk9/emb/Pkn/Parg/IKKbeta/Mekk1/MED6/Crk/Rtca/SkpA/Crag/Rok/Tak1/Dek/CG4325/Ulp1/Nxt1/ics/Spt6/Spn88Ea/Spn27A/Uba2/Aos1/CG4078/CG8173/MKP-4/Ntf-2/Npc2a/Pez/Nse1/Mnn1/holn1/RluA-2/CG10333/Dhx15/Myd88/Sting/S2P/CG8405/Gbp1/Dcr-2/Atg7/DMAP1/CG2921/sigmar/Herc4/Usp5/ntc/Uev1A/Atg18a/BI-1/GstO2/mop/PDCD-5/PEK/Hat1/dgrn/GILT1/Lkb1/CG9925/Prx5/PSR/p53/GILT2/Nup98-96/spas/atl/puf/XNP/grass/Mtl/pont/krz/GNBP1/G9a/armi/ago/key/HBS1/tefu/CG32039/EMRE/akirin/ALiX/alph/cno/scny/Tl/ebi/smt3/Src42A/Traf6/Doa/Ubc7/Ptp61F/lola,137
GO:0140694,non-membrane-bounded organelle assembly,94/3008,208/8890,3.8370150003041157e-4,0.004995159894891321,0.0040130248627033875,bru1/Cam/Grip91/ifc/mud/Myb/ncd/polo/stau/sub/Pp1-87B/mts/Klp61F/Klp67A/RpS14a/RpS14a/me31B/tws/ppan/dia/Wee1/Mtor/Lis-1/emb/chb/Nup154/RpL10/CG12179/DAAM/Grip75/Grip163/Eb1/wdb/Tnks/ana2/ball/CHORD/Aladin/RpS28b/Klp10A/CG1662/Lsd-2/Wdr62/CG2955/CG9107/Rcd4/mRpS7/BuGZ/Grip71/CG2064/mars/Rcd1/RpS15/DCP1/CG11583/mad2/mop/Cep135/Smn/Edc3/CG17816/RpS5b/cal1/Non3/CG11447/RpS19b/RpS27/dgt6/RpL6/CG17493/pont/Atx2/tral/mask/LSm3/CG32262/CG32706/CG32803/Synd/Dbp21E2/tum/Nedd4/Pp2A-29B/Incenp/asl/grp/Bsg/ana1/Rcd5/Det/Patr-1/SelR/sau/Ge-1,94
GO:0060341,regulation of cellular localization,77/3008,165/8890,3.8652379758236506e-4,0.005008924828944073,0.004024083372090375,Abl/Arl1/aub/aurA/Pka-C1/cup/dor/fu/Galphai/l(2)gl/Rcc1/mago/sbr/RanGAP/smo/spn-E/stau/Su(dx)/swa/Cdk1/Klp61F/wapl/enc/Su(fu)/U2af50/Parp/Nup214/tsr/Syx1A/Mtor/Rab2/Rme-8/Rab11/mael/Ran/Nup154/DCTN2-p50/AP-1mu/Crag/par-6/mbo/Rep/Akap200/JhI-21/Lnk/Aladin/Rab35/papi/Hrs/tsu/Vps35/Herc4/ZC3H3/wls/mop/dgrn/Snx3/p53/Nup98-96/TBC1d7/Nup358/tamo/dlp/tral/Haspin/gw/CG32039/spn-F/gish/cno/Hip14/aPKC/Mi-2/Nup160/Vti1b/smt3/Ptp61F,77
