"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000281","mitotic cytokinesis","29/3002","48/8880",0.000139189505290265,0.0020361846186277,0.00163356972296714,"Act5C/chic/CycB/sti/Myb/shi/Arf79F/dia/tsr/Arp53D/Syx1A/pnut/Rho1/CycB3/Pkn/aurB/JTBR/Rok/Apc2/Rab35/Mink/Synd/ALiX/tum/alphaSnap/Incenp/scra/Det/sau",29
"GO:0031123","RNA 3'-end processing","45/3002","84/8880",0.000143063362217601,0.00208212216396693,0.00167042403496178,"su(f)/B52/CycC/orb/Rsf1/RpS21/Clp/asun/Srp54/Cpsf160/CstF64/Cpsf100/Nab2/x16/Trf4-1/IntS14/Lsm11/FLASH/cbc/CG4266/CG9018/CG4611/Cpsf6/ZC3H3/IntS9/Suv3/Fip1/CG2100/Tailor/hyx/CG16790/Rrp6/Gld2/Trf4-2/IntS12/IntS11/CstF50/Wdr33/CG33785/Larp7/Rbp1/IntS6/Rpb4/Snp/SF2",45
"GO:1904375","regulation of protein localization to cell periphery","10/3002","11/8880",0.000147233300964744,0.00213187810274461,0.0017103417292521,"aurA/smo/Klp61F/Rab11/Crag/Lnk/Vps35/Herc4/Vti1b/smt3",10
"GO:0051248","negative regulation of protein metabolic process","84/3002","179/8880",0.000164652647356963,0.00237200108222873,0.00190298517891055,"bru1/aub/bam/bcd/cup/fs(1)K10/l(2)gl/dco/hyd/pum/shi/spn-E/sws/mts/me31B/svr/Hrb27C/piwi/orb/ash1/brat/CycE/heph/Wee1/Tis11/HDAC1/smg/Usp47/Rga/Cbl/CG14812/par-6/CSN5/CSN4/wdb/I-2/ics/Spn88Ea/Spn27A/Pink1/CG14408/MKP-4/Rcd-1/CG3662/CG10376/CG9246/PAN2/DUBAI/CG8441/krimp/CG8060/DCP1/PAN3/Srp9/CG8209/SCCRO4/CG2091/Paip2/Hexim/Ythdf/CG17059/CG30496/Rpb7/CG31759/gw/4E-T/CG32039/CG32176/endos/Not1/kra/AGO3/Pka-R1/wech/gwl/Utx/hpo/CoRest/AGO1/Unr/sqd/Rpb4/Patr-1/Ge-1",84
"GO:0019827","stem cell population maintenance","52/3002","101/8880",0.000174555543673815,0.00248939011530797,0.00199716287207861,"bru1/arm/bam/chic/dsh/fzy/H/His2Av/Hrb98DE/eIF4A/put/sax/smo/Treh/Rap1/hop/piwi/CycE/eff/Mad/Snr1/alien/Su(Tpl)/Lis-1/Rab11/mael/Stat92E/Rga/dom/chb/Parg/Axn/CSN5/CSN4/CSN3/CSN1b/lili/ball/CSN7/CSN6/CG4078/shv/lid/loqs/Nedd8/enok/Nup98-96/lilli/scny/magu/AGO1/Ote",52
"GO:0098727","maintenance of cell number","52/3002","101/8880",0.000174555543673815,0.00248939011530797,0.00199716287207861,"bru1/arm/bam/chic/dsh/fzy/H/His2Av/Hrb98DE/eIF4A/put/sax/smo/Treh/Rap1/hop/piwi/CycE/eff/Mad/Snr1/alien/Su(Tpl)/Lis-1/Rab11/mael/Stat92E/Rga/dom/chb/Parg/Axn/CSN5/CSN4/CSN3/CSN1b/lili/ball/CSN7/CSN6/CG4078/shv/lid/loqs/Nedd8/enok/Nup98-96/lilli/scny/magu/AGO1/Ote",52
"GO:0006470","protein dephosphorylation","49/3002","94/8880",0.000179999666560138,0.00255419526848836,0.00204915409878726,"csw/Lar/janA/twe/Pp1-13C/Pp1alpha-96A/PpV/Pp1-87B/mts/Ptp10D/tws/PpD3/Pp2B-14D/Ptp69D/PTP-ER/Pp2C1/Pp4-19C/Pgam5/flfl/PRL-1/wdb/CG7115/Ublcp1/Ptpmeg2/I-2/Dd/PPP4R2r/CG3632/MKP-4/CG17598/Pez/CG10376/CG10417/Ptp52F/PPP1R15/CG17746/CG8009/mop/MYPT-75D/primo-1/endos/CG34183/alph/CG42327/Mppe/gwl/Pp2A-29B/Ptpmeg/Ptp61F",49
"GO:0030261","chromosome condensation","31/3002","53/8880",0.000191907984523622,0.00270962616954249,0.00217385163930136,"aub/mod(mdg4)/Myb/spn-B/spn-E/Su(var)2-10/Pp1-87B/wapl/Top1/prod/glu/HDAC1/Mcm5/aurB/SkpA/Su(var)2-HP2/SMC2/ball/MBD-like/MTA1-like/baf/Mcm10/BigH1/Mink/His1:CG33861/gwl/Incenp/Psf2/Mi-2/Topors/Top2",31
"GO:0043486","histone exchange","15/3002","20/8880",0.000197050237461789,0.00276845828671563,0.00222105087873815,"E(Pc)/Arp6/dom/Tip60/CG8677/MRG15/CG5815/CG31917/Gas41/YL-1/MrgBP/DMAP1/Brd8/rept/pont",15
"GO:0050779","RNA destabilization","23/3002","36/8880",0.000210454980757448,0.00294222283443171,0.00236045695296013,"aub/pum/spn-E/me31B/piwi/Tis11/smg/Rga/CG1677/PAN2/DCP1/PAN3/CG2091/Ythdf/Rpb7/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/Ge-1",23
"GO:0015031","protein transport","171/3002","406/8880",0.00021680525732806,0.00300402429809893,0.00241003840984681,"Abl/Arl1/car/cm/dor/g/Hmr/l(2)gl/lt/Rab32/Rcc1/or/rb/RanGAP/Su(dx)/boca/Klp61F/por/Arf79F/Nup214/Srp54k/dia/tsr/Syx1A/Arf102F/Arf51F/Mtor/Rab2/Vps26/RabX1/Lis-1/Rab10/Rab11/Rab14/Ran/emb/Osbp/Nup154/Vps25/Cse1/Clc/AP-1mu/Kap-alpha1/Tnpo/unc-119/Crag/mbo/msk/Rep/Kap-alpha3/Stam/Dnz1/Nup93-1/Nxt1/JhI-21/CG14270/Arfrp1/Gga/Spase25/Tango10/Tango4/Tango2/CG9240/Nup35/Nup205/Rab35/Ntf-2/Vps29/Hrs/Tnpo-SR/Snx21/GABPI/Mon1/Ripalpha/Tom70/Pex19/Sgt/Tango6/CG11141/Nup50/CG8027/CG8841/Nup54/Pex13/eIF3m/Lap1/CG8314/Nup62/Ehbp1/Vps35/CG3776/RabX6/CG13887/CHMP2B/Ist1/pst/Srp9/Arl5/Pex2/GAPsec/CG4942/wls/Syx13/mop/Pex3/CG13029/Tom20/CG4074/Pex14/Vps37B/Arl8/CG11753/CG9356/CG9393/CG14696/Ranbp9/CG14712/CG5196/Snx3/Nup93-2/CG14894/CG7215/Vps39/Nup133/p53/RanBP3/Nup98-96/AP-1sigma/TBC1d7/Sil1/Nup358/CG5447/p115/Scamp/Spase12/tamo/tral/Arts/Apl/Tango11/CG31495/CG32039/Ranbp16/Nup153/CG33722/eca/mol/Karybeta3/alphaSnap/Hip14/Tango9/Sec22/Bet3/Vti1a/app/cdm/Rab8/Nup160/Arp3/milt/scrib/Nha2/Tim17b/Doa/ebo/Gp210/Sec15/Topors/sau/Pen/Syx7",171
"GO:2001252","positive regulation of chromosome organization","16/3002","22/8880",0.000216992593766836,0.00300402429809893,0.00241003840984681,"Su(var)3-7/Su(var)205/hop/piwi/Cul1/pgc/Stat92E/Bap60/SkpA/Tnks/Ulp1/Panx/Haspin/egg/Su(var)3-3/CoRest",16
"GO:0000723","telomere maintenance","22/3002","34/8880",0.000220585510653037,0.003038940190453,0.00243805038090199,"Hmr/ms(3)K81/mus304/spn-B/Su(var)205/Nap1/mre11/JIL-1/cav/Hus1-like/Tnks/CG4078/Pif1/HP6/rad50/Sse/HipHop/Snm1/Ku80/tefu/Rif1/ver",22
"GO:0009953","dorsal/ventral pattern formation","71/3002","148/8880",0.000227436562437494,0.00311818823283869,0.0025016287035459,"BicD/cact/cni/csw/cup/ea/flw/gd/fs(1)K10/grk/H/wek/mus301/ndl/put/sax/snk/spn-B/spn-D/spn-E/spz/Su(dx)/tub/mts/Su(H)/enc/orb/nmd/faf/Parp/Dsor1/pll/Dp/nmo/nuf/Su(Tpl)/Lis-1/mael/Cbl/14-3-3epsilon/lig/asun/lolal/Mpcp2/Axn/CSN5/Spn27A/cactin/tsu/Myd88/CG8405/krimp/CG14073/CG1943/CG8149/CG8369/lilli/dlp/tral/eca/wol/capt/osa/Tl/cic/milt/sqd/jvl/spoon/Psn/sbb",71
"GO:0043966","histone H3 acetylation","20/3002","30/8880",0.000235029183259034,0.00320679241389009,0.00257271317504701,"brm/chif/e(y)1/Taf1/Taf12/Gcn5/Taf10b/Spt7/Ada3/lid/Ing5/Br140/enok/Eaf6/Naa60/Ada2b/Spt3/Sgf29/Ada1-2/nej",20
"GO:0006298","mismatch repair","11/3002","13/8880",0.000242753010235575,0.00329633034951465,0.00264454676977864,"mei-9/Xpc/PCNA/Pms2/spel1/tos/Thd1/Ercc1/CG13690/Msh6/RPA3",11
"GO:0006997","nucleus organization","37/3002","67/8880",0.000244703933483954,0.00330699887251172,0.00265310580514182,"Bsg25D/hyd/twe/polo/Parp/Iswi/ctp/dhd/Nap1/Nlp/Ran/emb/Parg/fws/msk/Hus1-like/Nup93-1/Dd/CG9723/Nup35/Nup205/WDR79/coil/Nup54/LBR/MAN1/kud/Nup93-2/kuk/Ndc1/Nup358/vito/Nup153/sra/Ote/Gp210/Topors",37
"GO:0016310","phosphorylation","162/3002","383/8880",0.000247238621509989,0.00332541804666041,0.00266788295498182,"Abl/aurA/awd/Cam/Pka-C1/chif/CycA/CycB/Pka-C3/for/fu/l(2)gl/dco/sti/polo/rl/shi/Btk29A/sws/tor/Cdk1/mts/svr/fs(1)h/hop/gig/Eip63E/Dsor1/CycD/Rac1/Cdc42/Taf1/CycE/pll/msn/Wee1/nmo/Cdk5/MAPk-Ak2/Rho1/CkIalpha/ksr/CycB3/Dref/p38a/fry/Cdk4/Pdk/Lk6/lok/Cdk9/Gcn2/Cbl/Pdk1/JIL-1/Pkn/dnk/Adk1/gek/IKKbeta/Mkk4/Mekk1/mbt/Rok/par-6/Tsc1/Tak1/Axn/wdb/CG8878/CG7028/CG5808/ball/Ptpmeg2/Ilk/ics/Pink1/Nek2/CDK2AP1/nmdyn-D6/CG14408/CG8173/Tao/MKP-4/Tfb4/CG9886/CG9961/CG3008/CG9222/CycY/CG10376/CG8726/CG8027/Mos/CG8441/CG8060/CG3216/Slik/mri/CG11594/RIOK1/CG7328/Cdk12/aux/PEK/CG1227/CG9601/CG5608/Lkb1/Hexim/CG3631/Ccm3/CG7156/CG6005/Lrrk/CG7044/Bdbt/mats/p53/CG1951/CycG/tefu/Stlk/Haspin/CG30291/Claspin/Sk2/gish/mnb/Pka-R1/Mob3/bora/gwl/Gprk1/Atg1/Incenp/mrn/grp/CG42637/CG17528/hpo/lic/rdgA/aPKC/Ire1/Ptpmeg/Sik3/Src64B/Cdk7/BubR1/SNF4Agamma/smt3/Src42A/Tfb5/Doa/CG42637/dop/Ptp61F/Pak/S6KL/Tlk/LIMK1",162
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","31/3002","54/8880",0.000305773374269585,0.0040933246989485,0.00328395138304425,"Pka-C1/fzy/eIF4A/dco/sina/poe/CkIalpha/Cul1/Usp47/ari-1/EloB/SkpA/Roc1a/Axn/Apc2/CSN5/CSN4/Tnks/UbcE2H/Ufd4/Pomp/Cul2/PI31/muskelin/Usp5/CG8209/Rnf146/Kcmf1/wds/CG32039/ebi",31
"GO:0007028","cytoplasm organization","41/3002","77/8880",0.00033056794265083,0.00440446864433359,0.00353357281914379,"aub/Pka-C1/chic/cup/fs(1)K10/dlg1/mago/shi/spir/spn-E/stau/swa/Tm1/Hrb27C/enc/orb/Syx1A/Lis-1/Rab11/csul/mael/DCTN2-p50/gus/papi/tsu/tej/krimp/EndoB/DCP1/jagn/CG7483/CG9925/armi/spn-F/psq/vret/scrib/sqd/qin/rump/Ge-1",41
"GO:0072657","protein localization to membrane","72/3002","152/8880",0.000332478426024508,0.00440922323858669,0.00353738728721599,"Arl1/arm/cin/Hmr/dlg1/shi/smo/sws/boca/Klp61F/Fur1/nmd/Cdc42/Arf79F/CG10939/Srp54k/Ank/Rab2/Rab10/Rab11/Nup154/Crag/X11L/Dnz1/Nup93-1/Akap200/CG14270/pod1/Arfrp1/Rab35/GABPI/Tom70/Pex19/Sgt/Nup54/CG8314/Hyccin/Vps35/CG3776/Herc4/TM9SF3/Srp9/Arl5/CG4942/wls/Pex3/Smn/CG13029/Vps37B/CG11753/CG9356/CG9393/CG5196/CG7215/Sil1/CG5447/dlp/CG31495/CG31935/CG32022/CG9853/app/Bsg/aPKC/Rab8/scrib/Vti1b/smt3/PIG-V/Sec15/sau/dop",72
"GO:0006260","DNA replication","59/3002","120/8880",0.000334508042242928,0.00441550615760665,0.00354242788431556,"chif/dup/mus101/Blm/mus312/plu/Btk29A/Cdk1/tam/Gnf1/Top1/PCNA/CycE/Dref/Mcm5/Mcm7/rnh1/Orc6/Orc4/CG14803/CG14805/kin17/SuUR/SkpA/Mcm6/ADD1/CG4325/RecQ5/Pol31/RfC38/CG4078/spidey/Caf1-180/Psf3/CG13690/Pif1/RfC3/CG6443/CG10336/RPA2/Mcm10/geminin/mms4/nopo/Ntan1/pita/Psf1/Cdc6/ssp/CG1234/timeout/Sld5/ago/Chrac-14/Rif1/RfC4/Psf2/spoon/RPA3",59
"GO:0080134","regulation of response to stress","137/3002","319/8880",0.000336756677418228,0.0044246085671895,0.0035497304739553,"aub/aurA/bam/ben/brm/cact/cad/chic/crc/E(bx)/flw/His2Av/dlg1/hyd/mor/Blm/Pp1alpha-96A/PpV/rl/sax/spz/Su(var)2-10/tub/Csp/me31B/faf/Parp/Rac1/Cdc42/Arf79F/pll/lwr/dia/cpb/MAPk-Ak2/Rho1/mof/Cul1/p38a/Stat92E/lok/Cdk9/emb/Pkn/Parg/IKKbeta/Mekk1/MED6/Crk/Rtca/SkpA/Crag/Rok/Tak1/Dek/CG4325/Ulp1/Nxt1/ics/Spt6/Spn88Ea/Spn27A/Uba2/Aos1/CG4078/CG8173/MKP-4/Ntf-2/Npc2a/Pez/Nse1/Mnn1/holn1/RluA-2/CG10333/Dhx15/Myd88/Sting/S2P/CG8405/Gbp1/Dcr-2/Atg7/DMAP1/CG2921/sigmar/Herc4/Usp5/ntc/Uev1A/Atg18a/BI-1/GstO2/mop/PDCD-5/PEK/Hat1/dgrn/GILT1/Lkb1/CG9925/Prx5/PSR/p53/GILT2/Nup98-96/spas/atl/puf/XNP/grass/Mtl/pont/krz/GNBP1/G9a/armi/ago/key/HBS1/tefu/CG32039/EMRE/akirin/ALiX/alph/cno/scny/Tl/ebi/smt3/Src42A/Traf6/Doa/Ubc7/Ptp61F/lola",137
"GO:0140694","non-membrane-bounded organelle assembly","94/3002","208/8880",0.00037089468873177,0.00485068721945052,0.00389156057107358,"bru1/Cam/Grip91/ifc/mud/Myb/ncd/polo/stau/sub/Pp1-87B/mts/Klp61F/Klp67A/RpS14a/RpS14a/me31B/tws/ppan/dia/Wee1/Mtor/Lis-1/emb/chb/Nup154/RpL10/CG12179/DAAM/Grip75/Grip163/Eb1/wdb/Tnks/ana2/ball/CHORD/Aladin/RpS28b/Klp10A/CG1662/Lsd-2/Wdr62/CG2955/CG9107/Rcd4/mRpS7/BuGZ/Grip71/CG2064/mars/Rcd1/RpS15/DCP1/CG11583/mad2/mop/Cep135/Smn/Edc3/CG17816/RpS5b/cal1/Non3/CG11447/RpS19b/RpS27/dgt6/RpL6/CG17493/pont/Atx2/tral/mask/LSm3/CG32262/CG32706/CG32803/Synd/Dbp21E2/tum/Nedd4/Pp2A-29B/Incenp/asl/grp/Bsg/ana1/Rcd5/Det/Patr-1/SelR/sau/Ge-1",94
"GO:0060341","regulation of cellular localization","77/3002","165/8880",0.000375029270460649,0.00488226178700607,0.00391689189766482,"Abl/Arl1/aub/aurA/Pka-C1/cup/dor/fu/Galphai/l(2)gl/Rcc1/mago/sbr/RanGAP/smo/spn-E/stau/Su(dx)/swa/Cdk1/Klp61F/wapl/enc/Su(fu)/U2af50/Parp/Nup214/tsr/Syx1A/Mtor/Rab2/Rme-8/Rab11/mael/Ran/Nup154/DCTN2-p50/AP-1mu/Crag/par-6/mbo/Rep/Akap200/JhI-21/Lnk/Aladin/Rab35/papi/Hrs/tsu/Vps35/Herc4/ZC3H3/wls/mop/dgrn/Snx3/p53/Nup98-96/TBC1d7/Nup358/tamo/dlp/tral/Haspin/gw/CG32039/spn-F/gish/cno/Hip14/aPKC/Mi-2/Nup160/Vti1b/smt3/Ptp61F",77
"GO:0042273","ribosomal large subunit biogenesis","33/3002","59/8880",0.000382179029511141,0.00495262139613068,0.00397333929744099,"ppan/RpL7A/RpL14/RpL10/CG5033/RpL35/Rbm13/CG1463/CG12608/CG8939/CG13096/CG4364/RpL7-like/CG6712/CG9246/CG8545/CG11583/CG18178/RpL10Ab/mRpL1/RpL24-like/Ns1/Non3/CG11447/Surf6/CG1542/RpL6/CG11563/CG32075/CG32409/Dbp21E2/pit/l(2)k09848",33
"GO:0000076","DNA replication checkpoint signaling","13/3002","17/8880",0.000395002987733892,0.00507062358949233,0.00406800891067539,"dup/mus101/mus304/Dsor1/Rad17/Hus1-like/CG10336/Cdc6/timeout/Claspin/RfC4/grp/nej",13
"GO:0006607","NLS-bearing protein import into nucleus","9/3002","10/8880",0.000398431663304013,0.00507062358949233,0.00406800891067539,"Rcc1/Kap-alpha1/Tnpo/Kap-alpha3/Nup35/Nup54/Nup358/Nup153/Pen",9
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","9/3002","10/8880",0.000398431663304013,0.00507062358949233,0.00406800891067539,"mus101/Cdk1/Dsor1/l(2)dtl/mre11/Tctp/tefu/Claspin/CG43295",9
"GO:1990511","piRNA biosynthetic process","9/3002","10/8880",0.000398431663304013,0.00507062358949233,0.00406800891067539,"aub/rhi/piwi/moon/Gasz/tej/Panx/armi/zuc",9
"GO:0051293","establishment of spindle localization","22/3002","35/8880",0.000405077771989738,0.00508677308365874,0.00408096516447975,"asp/aurA/dsh/Galphai/dlg1/l(2)gl/mud/spir/ctp/Lis-1/Ran/chb/Eb1/ana2/ric8a/Klp10A/Slik/nudE/Mink/pins/cno/aPKC",22
"GO:0051653","spindle localization","22/3002","35/8880",0.000405077771989738,0.00508677308365874,0.00408096516447975,"asp/aurA/dsh/Galphai/dlg1/l(2)gl/mud/spir/ctp/Lis-1/Ran/chb/Eb1/ana2/ric8a/Klp10A/Slik/nudE/Mink/pins/cno/aPKC",22
"GO:0061157","mRNA destabilization","22/3002","35/8880",0.000405077771989738,0.00508677308365874,0.00408096516447975,"aub/pum/spn-E/me31B/piwi/Tis11/smg/Rga/PAN2/DCP1/PAN3/CG2091/Ythdf/Rpb7/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/Ge-1",22
"GO:0016579","protein deubiquitination","28/3002","48/8880",0.000413518433186666,0.00514721628677087,0.00412945692974496,"bam/bur/e(y)2/faf/Uch/Uch-L5/not/Usp47/Usp1/Usp16-45/Usp30/Usp7/Usp39/CG7332/CG4968/eIF3f2/CG7222/CG9062/DUBAI/Usp5/CG8209/Sgf11/eIF3f1/Usp12-46/puf/CG2224/Usp10/scny",28
"GO:0031124","mRNA 3'-end processing","28/3002","48/8880",0.000413518433186666,0.00514721628677087,0.00412945692974496,"su(f)/B52/orb/Rsf1/Clp/Srp54/Cpsf160/CstF64/Cpsf100/Nab2/x16/Lsm11/FLASH/cbc/CG4266/CG9018/Cpsf6/ZC3H3/Suv3/Fip1/Tailor/hyx/Gld2/CstF50/Wdr33/Rbp1/Rpb4/SF2",28
"GO:0008063","Toll signaling pathway","32/3002","57/8880",0.000426563954638181,0.00528641267800506,0.00424113001095098,"cact/ea/gd/gro/wek/ndl/snk/spz/tub/pll/lwr/Ulp1/Spn88Ea/Spn27A/Uba2/Aos1/cactin/Hrs/Myd88/Dcr-2/Herc4/mop/dgrn/puf/grass/krz/GNBP1/26-29-p/Tl/smt3/Traf6/Doa",32
"GO:0007283","spermatogenesis","96/3002","214/8880",0.000442484715904775,0.00545987662494675,0.00438029492220608,"Act5C/bam/Lar/E(bx)/EcR/ifc/hyd/twe/mud/polo/shi/alphaTub84D/Cdk1/fwd/Hrb27C/piwi/nmd/Cdc42/fbl/heph/poe/Iswi/ctp/alien/Arf51F/Mtor/Psi/Hydr2/Nap1/Lis-1/Rab11/mael/Drice/asun/Osbp/Nup154/Dlc90F/fws/Kap-alpha1/CG12179/mei-P26/Dronc/Taz/CSN5/CSN4/CSN3/CSN1b/fan/CSN7/CSN6/CG14341/PAPLA1/Bug22/Cul2/Prp8/Pex13/eIF3m/tej/ste24b/mip40/Rae1/comr/uri/Tudor-SN/ntc/blanks/mad2/Pex2/CG8336/cmb/Cep135/Pex16/CG7414/aux/ScsbetaA/tbrd-1/DCTN5-p25/Sf3b5/HBS1/ALiX/Mst36Fa/gish/Pka-R1/Hip14/asl/scra/aPKC/ana1/Mi-2/SmB/milt/lncRNA:CR43282/l(3)72Ab/Tasp1/eIF4E3/Sf3a1",96
"GO:0000724","double-strand break repair via homologous recombination","35/3002","64/8880",0.000458044318811243,0.00560314558959615,0.00449523530666388,"mei-9/DNApol-zeta/Blm/spn-B/spn-D/Su(var)2-10/Mcm5/mre11/Mcm7/Pp4-19C/CG14803/Mcm6/Nipped-B/Hus1-like/RecQ5/CG4078/Caf1-180/cerv/Pif1/Nse1/CG5181/RPA2/CG8679/CG9062/dgrn/CG6985/Sld5/mus81/SMC5/vtd/Psf2/Nup160/koi/RPA3/Sem1",35
"GO:0000725","recombinational repair","35/3002","64/8880",0.000458044318811243,0.00560314558959615,0.00449523530666388,"mei-9/DNApol-zeta/Blm/spn-B/spn-D/Su(var)2-10/Mcm5/mre11/Mcm7/Pp4-19C/CG14803/Mcm6/Nipped-B/Hus1-like/RecQ5/CG4078/Caf1-180/cerv/Pif1/Nse1/CG5181/RPA2/CG8679/CG9062/dgrn/CG6985/Sld5/mus81/SMC5/vtd/Psf2/Nup160/koi/RPA3/Sem1",35
"GO:0009950","dorsal/ventral axis specification","38/3002","71/8880",0.00047189164094135,0.00572085074228574,0.00458966661309449,"BicD/cact/cni/csw/ea/flw/gd/grk/wek/mus301/ndl/snk/spn-B/spn-D/spn-E/spz/enc/orb/faf/Parp/pll/Dp/Lis-1/mael/Cbl/lig/asun/CSN5/cactin/tsu/Myd88/krimp/Tl/cic/milt/sqd/jvl/spoon",38
"GO:0030111","regulation of Wnt signaling pathway","49/3002","97/8880",0.000473105252720869,0.00572085074228574,0.00458966661309449,"flw/gro/dco/hyd/Pp1alpha-96A/Pp1-87B/mts/tws/por/gig/Eip63E/Ssdp/nmo/Rho1/Vps26/CkIalpha/Cul1/Usp47/spen/CtBP/SkpA/Roc1a/Cdc16/Axn/Apc2/Tnks/botv/Nulp1/sotv/Nek2/CycY/Gint3/Vps35/wls/Rnf146/CG11523/hyx/RanBP3/rept/pont/Prosap/dlp/tum/gish/hpo/lic/nej/ttv/RpS12",49
"GO:0000165","MAPK cascade","69/3002","146/8880",0.000475191190846139,0.00572085074228574,0.00458966661309449,"ben/crc/flw/PpV/Ras85D/rl/sl/Btk29A/tor/Rap1/Dsor1/Rac1/Cdc42/msn/poe/cpb/Cdc37/MAPk-Ak2/ksr/p38a/PTP-ER/Usp47/Cbl/Mkk4/Mekk1/Crk/SkpA/mbt/Tak1/ics/Lnk/RhoGAP5A/CG8173/Tao/MKP-4/Mnn1/Ufd4/Nf-YB/Dhx15/Mos/Gbp1/sigmar/Usp5/Uev1A/CG14184/PEK/M1BP/Kcmf1/Lkb1/Ccm3/PSR/CG7054/XNP/Mtl/pont/krz/ave/ALiX/tum/alph/cno/hpo/lic/ebi/smt3/Src42A/Traf6/Ptp61F/Pak",69
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","31/3002","55/8880",0.000475729660035037,0.00572085074228574,0.00458966661309449,"Pka-C1/fzy/eIF4A/dco/sina/pll/poe/CkIalpha/Cul1/ari-1/EloB/SkpA/Roc1a/Axn/Apc2/Tnks/UbcE2H/CG8974/Ufd4/Pomp/Cul2/PI31/muskelin/CG8405/Usp5/Rnf146/Kcmf1/sip3/wds/scny/ebi",31
"GO:0006289","nucleotide-excision repair","18/3002","27/8880",0.000485559934063279,0.00581442655220079,0.00466473967301298,"hay/mei-9/Xpc/RpII15/PCNA/Hus1-like/Rad23/Ogg1/Ercc1/Tfb4/Mnn1/RPA2/CG9272/Ssl1/mrn/Xpd/Tfb5/RPA3",18
"GO:0044773","mitotic DNA damage checkpoint signaling","16/3002","23/8880",0.000489236358389811,0.00583383523155581,0.00468031067314092,"mus101/Cdk1/Dsor1/l(2)dtl/lok/mre11/Hus1-like/CG8173/Mnn1/CG10336/mms4/Tctp/mus81/tefu/Claspin/CG43295",16
"GO:2000113","negative regulation of cellular macromolecule biosynthetic process","42/3002","81/8880",0.000587708184964901,0.00694879409796994,0.00557480866210786,"bru1/aub/bam/bcd/cup/fs(1)K10/pum/spn-E/me31B/Hrb27C/piwi/orb/brat/heph/Tis11/smg/Rga/Pink1/Rcd-1/CG3662/PAN2/krimp/DCP1/PAN3/Srp9/CG2091/Paip2/Ythdf/Rpb7/CG31759/gw/4E-T/Not1/kra/AGO3/wech/AGO1/Unr/sqd/Rpb4/Patr-1/Ge-1",42
"GO:0035194","post-transcriptional gene silencing by RNA","29/3002","51/8880",0.000590084347290612,0.00694879409796994,0.00557480866210786,"aub/g/rb/spn-E/me31B/Rox8/hdc/Taf11/Tis11/mael/Cbp80/Cbp20/CG5877/Gas41/Ars2/CG6701/Dcr-2/DCP1/ppk29/blanks/Helz/CRIF/Iru/pasha/armi/Atx2/gw/AGO1/Ge-1",29
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","29/3002","51/8880",0.000590084347290612,0.00694879409796994,0.00557480866210786,"Pka-C1/fzy/eIF4A/dco/sina/pll/poe/CkIalpha/Cul1/ari-1/EloB/SkpA/Roc1a/Axn/Apc2/Tnks/UbcE2H/CG8974/Ufd4/Pomp/Cul2/PI31/muskelin/Usp5/Rnf146/Kcmf1/sip3/wds/ebi",29
"GO:0051656","establishment of organelle localization","75/3002","162/8880",0.000594996364438273,0.00696088336199784,0.00558450751530037,"asp/aurA/baz/BicD/Cp190/ck/dsh/flw/g/Galphai/dlg1/l(2)gl/l(3)mbt/mud/polo/sesB/shi/spir/Pp1-87B/faf/msn/ctp/Mtor/Cdk5/Lis-1/Rab11/Ran/emb/chb/nudC/DCTN2-p50/unc-13/Rok/mbo/Mad1/Apc2/Eb1/Kmn1/ana2/LTV1/ric8a/Pink1/fh/Klp10A/Lsd-2/Rab35/Hrs/Nuf2/CG13531/Slik/Start1/nudE/kud/ArfGAP3/jagn/Lrrk/Miro/Mink/pins/Chro/Nnf1b/CG32409/ALiX/Spc25/cno/Incenp/aPKC/east/milt/jvl/ens/koi/Sec15/dop/Top2",75
"GO:0008285","negative regulation of cell population proliferation","39/3002","74/8880",0.00060019016654921,0.00696088336199784,0.00558450751530037,"brm/l(2)gl/l(3)mbt/mor/polo/mts/tws/gig/Rox8/brat/lwr/CG10939/Snr1/dom/Vps25/Bap60/HDAC3/Tsc1/Dronc/CSN5/heix/hfp/Pez/Mnn1/Ing5/Ntan1/MAGE/mats/Cul5/ago/key/Utx/hpo/Axud1/osa/scrib/Doa/Ptp61F/Syx7",39
"GO:0051983","regulation of chromosome segregation","24/3002","40/8880",0.000600921925190089,0.00696088336199784,0.00558450751530037,"mr/ncd/sub/shtd/tws/Mtor/Lis-1/aurB/Bub3/Cdc16/Mad1/Spindly/BuGZ/CG15237/Mos/Slik/mad2/cana/Chro/APC4/Zwilch/lmgA/Xpd/BubR1",24
"GO:1903313","positive regulation of mRNA metabolic process","24/3002","40/8880",0.000600921925190089,0.00696088336199784,0.00558450751530037,"aub/Hrb98DE/pum/spn-E/me31B/Hrb27C/piwi/Tis11/smg/Rga/PAN2/DCP1/PAN3/CG2091/Ythdf/Rpb7/CG31759/gw/Not1/AGO3/AGO1/Rpb4/Patr-1/Ge-1",24
